4.16671133,4.147800922,3.486200094,3.137372732,2.816615343,2.308227777,2.034373283,2.18870759,2.624332428,2.537596941,2.614712477,2.768261433,2.652505159,2.567946672,2.788377523,3.303063869,3.547398329,3.646445274,3.328444242,4.226984501,4.55090332,4.808485985,5.045825481,5.235530376,5.173055172
5.626110554,5.598243713,5.579902172,4.704832077,4.170928955,3.989554167,3.325554132,2.674118519,2.074628592,1.564169168,1.373896718,1.832919478,2.038056374,2.114989042,2.158280611,2.70213747,3.112705708,3.07084775,3.396592379,3.707076311,3.787573814,3.771867037,4.2264328,4.595823765,4.805077553
5.742022038,5.685521126,5.118869305,4.778605938,4.280108452,3.837787628,3.100992918,2.985453367,2.567147255,2.125537157,1.993440509,1.545933485,1.511939168,1.679051161,1.698142171,2.140289068,2.72896409,3.129297018,3.496553659,3.594339132,3.580007792,4.370071888,4.661473751,4.517018318,4.611448288
2.313457251,2.491755724,3.009358644,3.351893187,3.293125153,3.570210695,3.596528769,3.806421518,3.968517065,3.774621487,3.70315218,3.809493303,3.799043417,3.746140957,3.736703634,3.119406939,3.040442228,3.367797136,3.71517849,4.026965141,4.187939644,4.17043829,4.208099365,4.747146606,4.774882317
5.849243164,5.840493202,5.832376957,5.824023247,5.815670013,5.807053566,5.791473389,5.775877476,5.767705441,5.733855247,5.729108334,5.410949707,5.102453709,4.859895706,5.03835392,5.036619663,5.064684868,5.143631935,5.420855045,5.457016945,5.356473923,5.340138912,6.028796196,6.372807503,6.918512344
5.828135014,5.807653904,5.782456398,5.76023674,5.738140106,5.727519512,5.424633026,5.218183994,5.117918015,4.658661366,4.37232399,4.178857803,3.654088259,2.723518848,1.882448673,0.975128055,1.426941633,1.771674633,2.536578417,2.95066452,3.331404924,3.591086388,3.577939987,4.069046497,4.319076061
5.354401112,5.61756897,5.946854591,6.115505695,6.453363419,6.687045574,6.755112171,6.784154892,6.782141685,6.775308609,7.001128197,7.335458279,7.725272655,7.856472015,7.962128639,8.136271477,8.098702431,7.992674351,7.955451965,8.01417923,8.092933655,8.221673965,8.307412148,8.295379639,8.271354675
2.768095255,2.561610699,2.510165215,2.65243125,3.001642942,3.035882235,3.018150806,3.252802372,3.308074236,3.373973608,3.062222004,2.901884079,2.76113987,2.612363815,2.352317333,2.006992102,1.851691604,2.524396658,3.215189219,3.202062368,3.729467154,4.239366531,4.517531395,4.411587715,4.289146423
5.83435297,5.67026186,5.62762022,5.619946957,5.604163647,5.587433815,4.47096014,4.117227077,4.186769485,4.33081913,4.493579865,4.632793427,4.762081623,4.76065588,4.752429485,5.341231346,5.693846226,5.829982281,6.066198826,6.280974388,6.384244442,6.585361958,6.683722496,6.876982212,6.971758842
4.680459023,4.560838699,3.96497488,3.378251076,3.070938349,2.549115419,2.324186087,2.400123119,2.511152983,2.695144892,2.607416391,2.644864798,2.641249418,2.514929056,2.651625395,3.047587872,3.429422855,3.653981447,3.620555401,4.205603123,4.539852142,4.8004179,5.042392254,5.233503819,5.171694279
5.50186491,5.658072948,5.513441563,5.410589695,5.668419838,6.346871376,6.544312,6.824332714,6.936245441,7.145817757,7.101783276,6.804217815,6.511255741,6.529556751,6.660618305,6.745793819,6.927435875,7.041680336,7.286412716,7.387044907,7.480512619,7.654994965,7.642204285,7.631080627,7.608878136
5.452758789,5.404242039,5.386536598,5.353954792,5.329428196,5.310073853,5.262355804,4.59980154,4.285169125,3.888427258,3.439621449,2.835396051,1.935838699,1.584527969,1.219793797,0.947880328,1.928323269,2.205824137,2.77006793,3.175937414,3.549200058,3.648300886,3.633120298,4.228179455,4.704870224
