5.56013822555542,5.334981441497803,4.128363132476807,3.887831687927246,3.9726502895355225,3.561720848083496,3.3667001724243164,3.1657800674438477,2.7977294921875,2.5652568340301514,2.4326889514923096,2.173092842102051,1.7401319742202759,1.409319519996643,1.144335150718689,1.1483606100082397,1.664387583732605,2.831552028656006,3.5126194953918457,4.013440132141113,4.002314567565918,4.330852031707764,4.895559787750244,4.903238773345947,4.433035373687744
5.431237697601318,4.858942985534668,4.46144962310791,3.8440823554992676,3.8982675075531006,3.717507839202881,3.6720330715179443,3.1438522338867188,2.913482189178467,2.6738979816436768,2.377019166946411,2.0537304878234863,1.8842586278915405,1.4327678680419922,1.248050332069397,1.0675184726715088,1.7023638486862183,2.866741895675659,3.5463194847106934,4.0196661949157715,4.008520126342773,4.3693461418151855,4.92761754989624,4.933912754058838,4.462796688079834
5.712721824645996,5.501824378967285,4.662832736968994,3.9218385219573975,3.8203532695770264,3.6642885208129883,3.3324055671691895,3.0887060165405273,2.839008331298828,2.640089750289917,2.3153762817382812,1.990777850151062,1.7826480865478516,1.526979684829712,1.1785027980804443,1.0583487749099731,2.0834152698516846,2.9302313327789307,3.588013172149658,3.7412710189819336,4.190121650695801,4.178492069244385,4.166894435882568,4.711702823638916,4.34991979598999
5.560013294219971,4.9889326095581055,4.577775001525879,3.8942577838897705,3.5814626216888428,3.502354860305786,3.472658634185791,3.202977418899536,2.6903750896453857,2.539463996887207,2.261899471282959,2.0438461303710938,1.8952776193618774,1.6931066513061523,1.4557167291641235
5.712718963623047,5.501821994781494,4.37969446182251,4.035248279571533,4.01680326461792,3.6919217109680176,3.3318498134613037,3.085466146469116,2.736391305923462,2.613705635070801,2.3274996280670166,2.0499305725097656,1.7959665060043335,1.6038000583648682,1.0399494171142578,1.2767961025238037,1.761434555053711,2.7440648078918457,3.425435781478882,4.035038471221924,4.023858070373535,4.217072486877441,4.812678813934326,4.8287763595581055,4.362145900726318
5.712718963623047,5.501821994781494,4.662830829620361,3.921837568283081,3.82035231590271,3.66428804397583,3.3324060440063477,3.0887062549591064,2.8390088081359863,2.640089273452759,2.3153765201568604,2.196181058883667,1.802203893661499,1.3888496160507202,1.248944878578186,1.0672322511672974,1.590679407119751,2.6763110160827637,3.66192626953125,4.015164852142334,3.998488664627075,4.197601318359375,4.793497085571289,4.597494602203369,4.075303554534912
5.229889869689941,4.984781742095947,4.19289493560791,3.824143886566162,3.969447135925293,3.6814658641815186,3.386550188064575,3.1228346824645996,2.9847657680511475,2.828937292098999,2.447880268096924,2.274029493331909,1.819124460220337,1.2977322340011597,1.174086570739746,1.0511958599090576,1.8796920776367188,2.7318344116210938,3.6573874950408936,4.034524917602539,4.017768383026123,4.176501274108887,4.740633964538574,4.718425750732422,4.221141815185547
5.712718963623047,5.699333190917969,4.704073905944824,3.9820897579193115,3.838296413421631,3.500092029571533,3.1634182929992676,2.871765375137329,2.5493643283843994,2.303485155105591,1.725199580192566,1.20574152469635,1.0639985799789429,1.1819870471954346,1.031184196472168,1.5282734632492065,1.9376569986343384,2.8742477893829346,3.6174089908599854,4.017034530639648,4.005897045135498,4.462320327758789,5.004412651062012,5.007485389709473,4.533136367797852
5.712718963623047,5.501821994781494,4.575226783752441,3.7641470432281494,3.7188918590545654,3.709294080734253,3.415648937225342,3.0942418575286865,2.841050386428833,2.599928617477417,2.3719727993011475,1.758913278579712,1.6712597608566284,1.6080927848815918,1.3092560768127441,1.1161787509918213,2.0809872150421143,2.847658634185791,3.5024702548980713,4.026958465576172,4.015797138214111,4.311152458190918,4.882595539093018,4.891999244689941,4.422206401824951
5.712718963623047,5.501821994781494,4.662830829620361,3.921837568283081,3.82035231590271,3.66428804397583,3.3324060440063477,3.0887062549591064,2.8390088081359863,2.514279842376709,2.3722620010375977,2.082261085510254,1.8271948099136353,1.5602868795394897,1.1687060594558716,1.2638672590255737,1.9540067911148071,2.6928908824920654,3.4834213256835938,3.9986085891723633,3.9875261783599854,4.318135738372803,4.884654521942139,4.892540454864502,4.42243766784668
5.712718963623047,5.501821994781494,4.403252124786377,4.0688700675964355,4.049777507781982,3.721471071243286,3.357279062271118,3.036752223968506,2.8495476245880127,2.585615873336792,2.313951253890991,2.208578586578369,1.796317458152771,1.4765570163726807,1.0344206094741821,1.0521022081375122,2.0794973373413086,2.9265730381011963,3.584540367126465,4.028075695037842,4.011341571807861,4.40898323059082,4.960853576660156,4.966041088104248,4.493588447570801
5.356871128082275,4.515865802764893,4.145410537719727,4.027910232543945,3.921699047088623,3.780078887939453,3.433422565460205,3.270624876022339,3.0649495124816895,2.725813150405884,2.3633835315704346,2.113405466079712,1.6954283714294434,1.3762104511260986,1.1233179569244385,1.1485713720321655,1.7244093418121338,2.8577282428741455,3.5203194618225098,4.018759250640869,4.007616996765137,4.335852146148682,4.90032958984375,4.908090591430664,4.437877655029297
5.51516580581665,4.689062595367432,4.127563953399658,4.075215816497803,3.911940336227417,3.6717758178710938,3.4774224758148193,3.173384428024292,2.8826472759246826,2.5986855030059814,2.4294354915618896,2.1804068088531494,1.7681113481521606,0.7987406253814697,1.4781930446624756,1.4208308458328247,1.8224047422409058,2.7037978172302246,3.6463847160339355,4.024550914764404,4.007836818695068,4.170966625213623,5.031933307647705,5.288411617279053,5.131246089935303
5.51516580581665,4.673981189727783,3.9257588386535645,3.5914065837860107,3.8932607173919678,3.5731897354125977,3.509953498840332,3.2286252975463867,2.8421826362609863,2.7074382305145264,2.4170820713043213,2.1644554138183594,1.876676082611084,1.6739739179611206,1.2055569887161255,1.111946940422058,1.703839659690857,2.866670846939087,3.6146345138549805,4.014827251434326,4.003696441650391,4.1304097175598145,5.002382755279541,5.005457878112793,4.53117036819458
5.712718963623047,5.501821994781494,4.402185916900635,4.0673508644104,4.081118106842041,3.8303616046905518,3.460904121398926,3.2324740886688232,2.838965892791748,2.6002249717712402,2.373486042022705,2.111351490020752,1.7124477624893188,1.513274073600769,1.1484739780426025,1.1627521514892578,1.9342089891433716,2.9445505142211914,3.6863479614257812,4.010084629058838,3.993431806564331,4.226964950561523,5.066943645477295,5.065773963928223,4.5889573097229
5.23277473449707,4.986229419708252,4.197999000549316,4.024271011352539,4.023715019226074,3.626469612121582,3.3958189487457275,3.138141632080078,2.8562560081481934,2.7189159393310547,2.4273581504821777,2.0084636211395264,1.8752301931381226,1.5143672227859497,1.1870787143707275,1.2068854570388794,1.9890952110290527,2.7863612174987793,3.529179573059082,4.010677814483643,3.9995617866516113,4.361762046813965,4.5677008628845215,4.304213047027588,3.541031837463379
5.229889869689941,4.984781742095947,4.19289493560791,3.824143886566162,3.969447135925293,3.6814658641815186,3.386550188064575,3.1228346824645996,2.822690963745117,2.6750946044921875,2.4450933933258057,2.1773598194122314,1.958786129951477,1.6348034143447876,1.265648365020752,1.1702414751052856,2.043107271194458,2.6494503021240234,3.7090885639190674,4.011441707611084,3.994778871536255,4.264129638671875,4.7119317054748535,4.409943580627441,3.8969802856445312
5.431237697601318,4.615576267242432,3.8743467330932617,4.136240482330322,3.9102838039398193,3.688369035720825,3.3751792907714844,3.1276628971099854,2.9009339809417725,2.65401029586792,2.412564992904663,2.1650540828704834,1.884848713874817,1.6668429374694824,1.3977456092834473
5.712718963623047,5.501821994781494,4.662830829620361,3.921837568283081,3.82035231590271,3.66428804397583,3.3324060440063477,3.0887062549591064,2.8390088081359863,2.640089273452759,2.3153765201568604,2.196181058883667,1.7767324447631836,1.4451342821121216,1.506808876991272,1.0429645776748657,1.6618518829345703,2.8290207386016846,3.5784623622894287,4.006214618682861,3.995112180709839,4.420687198638916,4.968152046203613,4.972012042999268,4.499199867248535
5.51516580581665,4.947514057159424,4.142258167266846,4.006074905395508,3.998760223388672,3.668119192123413,3.413334846496582,3.0961263179779053,2.843034029006958,2.602421283721924,2.3731706142425537,2.0765979290008545,1.8338755369186401,1.3300056457519531,1.1171531677246094,1.1618881225585938,2.1851515769958496,2.944655179977417,3.679183006286621,4.029028415679932,4.012295246124268,4.210902690887451,4.928217887878418,4.609783172607422,4.08705997467041
5.712718963623047,5.699333190917969,5.855837345123291,6.187539577484131,6.373507499694824,6.659143447875977,6.600977420806885,6.6536865234375,6.868309020996094,6.884823322296143,6.748213291168213,6.250574111938477,6.148470878601074,6.144927024841309,6.17855167388916,6.227933406829834,6.252551555633545,6.2439470291137695,6.236191749572754,6.218949317932129,6.210154056549072,6.192816734313965,6.176043510437012,6.167888164520264,6.1264495849609375
5.712718963623047,5.501821994781494,4.37969446182251,4.035248279571533,4.01680326461792,3.6919217109680176,3.3318498134613037,3.085466146469116,2.835967540740967,2.5625407695770264,2.29642653465271,2.1070196628570557,1.8593839406967163,1.4576122760772705,1.132304072380066
